0,6.712328767123287
1,6.712328767123287
2,6.712328767123287
3,7.6923076923076925
4,8.170731707317072
5,8.333333333333334
6,9.009900990099007
7,9.292929292929292
8,9.3
9,8.910891089108912
10,7.0297029702970315
11,8.365384615384615
12,8.584905660377359
13,8.425925925925926
14,8.518518518518519
15,7.962962962962963
16,4.722222222222221
17,7.009345794392522
18,6.8269230769230775
19,7.019230769230767
20,7.15686274509804
21,7.142857142857142
22,7.23404255319149
23,7.333333333333332
24,7.159090909090909
25,7.441860465116278
26,7.4324324324324325
27,7.142857142857142
28,7.2727272727272725
29,7.183804627249358
30,4.49941792782305
31,4.6644844517184945
32,4.887773722627737
33,5.1524789522918635
34,5.4133971291866025
35,5.674486803519063
36,5.939121756487026
37,6.201424211597152
38,6.463073852295411
39,6.727926078028747
40,6.9905063291139244
41,7.248917748917749
42,7.494549058473736
43,7.962337662337662
44,8.073654390934845
45,8.0
46,8.0
47,8.0
48,10.0
49,10.0
50,10.0
51,10.0
52,10.0
53,10.0
54,10.44
55,10.941636582430807
56,11.034083992696287
57,11.25301204819277
58,7.062937062937063
59,7.062937062937063
60,7.062937062937063
61,8.211920529801324
62,8.616352201257861
63,8.693181818181818
64,9.43877551020408
65,9.739583333333334
66,9.692307692307693
67,9.33673469387755
68,7.346938775510204
69,8.811881188118813
70,8.980582524271844
71,8.947368421052632
72,8.952380952380953
73,8.380952380952381
74,4.9523809523809526
75,7.2727272727272725
76,7.1782178217821775
77,7.425742574257426
78,7.525252525252526
79,7.526315789473684
80,7.6923076923076925
81,7.6571428571428575
82,7.529411764705883
83,7.831325301204817
84,7.7622377622377625
85,7.583892617449663
86,7.6
87,7.505277044854879
88,8.672238372093021
89,8.523144746509919
90,8.382125263898663
91,8.241283124128312
92,8.096685082872929
93,7.9541723666210675
94,7.808395396073121
95,7.668678739101274
96,7.524535809018568
97,7.380827314510834
98,7.238621586475942
99,7.0887459807073965
100,7.25967741935484
101,7.7142857142857135
102,7.679870654810022
103,6.284
104,7.109
105,6.5
106,4.0
107,2.0
108,6.0
109,6.0
110,6.019047619047619
111,6.6
112,4.901492537313434
113,4.180412371134021
114,4.904761904761905
115,4.8525773195876285
116,10.0
117,10.0
118,10.0
119,10.0
120,21.818181818181817
121,20.23076923076923
122,33.333333333333336
123,13.965517241379313
124,13.785714285714285
125,inf
126,inf
127,10.033333333333333
128,10.0
129,8.6
130,7.625
131,7.1
132,6.75
133,8.570680628272251
134,8.15450643776824
135,8.5
136,4.344827586206897
137,8.38
138,6.076744186046512
139,6.8056603773584925
140,5.272131147540984
141,6.496551724137932
142,4.4
143,4.633333333333334
144,3.3
145,4.466666666666667
146,7.55
147,6.0
148,6.875
149,14.333333333333336
150,13.3
151,21.66666666666667
152,6.5773913043478265
153,6.668888888888889
154,6.419148936170213
155,4.616666666666666
156,4.583333333333333
157,5.316973415132924
